,id_sentence,text,id_tale,Y_1,Y_2,Y_3,Y_vote,target
404,405,จู่ๆความคิดนี้ก็ทำให้เต่ารู้สึกไม่สบายขึ้นมานิดหน่อย,6,-1,-1,-1,-1,1
405,406,“เจ้าแน่ใจหรือว่าเจ้าอยากจะบินได้แบบนี้” นกอินทรีถาม,6,-1,0,0,0,0
406,407,“ถ้าไม่บินตอนนี้ก็ไม่มีโอกาสแล้ว” เต่ากลืนน้ำลาย “เมื่อไรก็ได้ที่เจ้าพร้อม”,6,-1,0,1,1,0
407,408,มันตอบเสียงห้าว พยายามอย่างที่สุดที่ทำน้ำเสียงให้กล้าหาญ,6,1,0,1,1,0
408,409,นกอินทรีเหลือบตามองทุ่งนาข้างใต้,6,0,0,0,0,1
409,410,มันประคองตัวอย่างระมัดระวังแล้วจึงปล่อยกระดองเต่า,6,1,0,1,1,0
410,411,เต่าพุ่งตัวดิ่งลงสู่พื้นด้วยความเร็วสูง,6,0,0,0,0,1
411,412,มันกระพือขาทั้งสี่ข้าง กระพือแล้วกระพือเล่าอย่างสุดกำลัง แต่ท่าทางจะไม่เกิดผลแต่อย่างใด,6,0,-1,0,0,0
412,413,“มันเป็นเรื่องของเทคนิค” เต่าคิดอย่างมุ่งมั่น,6,0,0,1,1,0
413,414,มันพยายามจะยืดคอบินเป็นวงกลม แต่นั่นยิ่งทำให้สถานการณ์แย่ลงไปอีก,6,0,-1,-1,-1,0
414,415,เต่าหกคะเมนตีลังกากลับหัวกลับหางอย่างสิ้นหวัง เมื่อพื้นดินพุ่งขึ้นมาหามัน,6,-1,-1,-1,-1,1
415,416,เต่าเห็นภาพชีวิตของมันวาบขึ้นมา มันคิดโหยหาการเดินเล่นเอื่อยๆในป่า และมื้อกลางวันอันเกียจคร้านที่กินเวลาไปทั้งบ่าย,6,-1,0,-1,-1,0
416,417,“ข้าอายุน้อยเกินไปที่จะตาย!” เต่าคร่ำครวญ แล้วหดหัวลงไปในกระดองต่ำลงไปที่พื้นดิน,6,-1,-1,-1,-1,1
417,418,ฝูงสัตว์กลุ่มเล็กๆมารวมตัวกันดูเต่าบิน,6,0,0,0,0,1
418,419,พวกมันทั้งหมดมองเขม็งอย่างอกสั่นขวัญแขวน,6,-1,-1,-1,-1,1
419,420,เมื่อเต่าพุ่งตัวลงมาจากท้องฟ้า แล้วหล่นตุ้บเหมือนก้อนหินบนกองฟาง,6,-1,0,0,0,0
420,421,สูงขึ้นไปบนท้องฟ้า นกอินทรีบินวนไปรอบๆอยู่สองสามครั้ง,6,0,0,0,0,1
421,422,มันมองลงไปที่กองฟาง แล้วก็พยักหน้าอย่างพอใจก่อนจะบินจากไป,6,1,1,1,1,1
422,423,“ข้าพยายามห้ามเขาแล้ว” เพื่อนเต่าร้องสะอึกสะอื้น “แต่เขาไม่ฟัง”,6,-1,-1,-1,-1,1
423,424,แล้วจู่ๆเต่าก็โผล่หัวออกมาจากยอดกองฟาง,6,0,0,0,0,1
424,425,“เจ้ายังมีชีวิตอยู่นี่นา!” หนูนาร้อง,6,1,1,1,1,1
425,426,“ปาฏิหาริย์จริงๆ!” เพื่อนเต่าร้อง,6,1,1,1,1,1
426,427,เต่าตะเกียกตะกายออกจากกองฟางอย่างเวียนหัว,6,-1,-1,0,0,0
427,428,“เจ้าพูดถูกแล้วรู้ไหม” เต่าพูด,6,0,1,0,0,0
428,429,“เต่าบินไม่ได้ และถึงอย่างไร” เต่าเสริมพร้อมกับร้อยยิ้มย่นๆ “เราก็ชอบเดินมากกว่า”,6,-1,0,1,1,0
429,430,“นิทานเรื่องนี้สอนให้รู้ว่า” การไม่รู้จักประมาณตน ย่อมเกิดผลเสียตามมา,6,-1,1,-1,-1,0
430,431,ต้นอ้อผู้บอบบางกับต้นมะกอก,7,0,0,0,0,1
431,432,ณ ริมฝั่งแม่น้ำ ต้นอ้อผู้บอบบางกำลังเต้นระบำในสายลมอ่อนๆ โอนเอนไปทางนี้ทีทางนั้นที,7,1,0,0,0,0
432,433,การเคลื่อนไหวของต้นอ้อช่างสง่างามยิ่งนัก,7,1,1,1,1,1
433,434,แม้แต่แมลงปอยังอดที่จะหยุดมองตามไม่ได้,7,0,0,0,0,1
434,435,แมลงปอลอยตัวไม่ไหวติงอยู่กลางอากาศก่อนที่จะเคลื่อนตัวไปตามกระแสน้ำ,7,0,0,0,0,1
435,436,ต้นมะกอกแข็งแรงที่ยืนอยู่อีกฝั่งแม่น้ำกลับไม่รู้สึกชื่นชมอะไรนัก,7,-1,1,1,1,0
436,437,“เจ้าช่างเป็นต้นอ้อที่อ่อนแอเสียจริง” มันล้อเลียน,7,-1,-1,-1,-1,1
437,438,“ทำไมเจ้าถึงปล่อยให้ตัวเองถูกผลักไปผลักมาขนาดนั้นล่ะ แค่สายลมอ่อนๆ เจ้าก็ล้มแล้ว เจ้าจะทำอย่างไร ถ้ามีลมพัดมาแรงๆ สักวูบหนึ่ง!”,7,-1,0,0,0,0
438,439,แต่ต้นอ้อไม่ได้โต้ตอบอะไร,7,0,0,0,0,1
439,440,มันแค่ถอนสายบัวอย่างอ่อนหวานให้กับลมอ่อนๆ ระลอกใหม่ที่พัดผ่านไป พร้อมกับเต้นระบำอย่างเบิกบานตลอดทั้งบ่าย,7,1,1,1,1,1
440,441,หลายวันผ่านไป หลังจากที่ดอกไม้ได้พับกลีบเตรียมพร้อมสำหรับฤดูหนาว ลมจากทางเหนือก็เริ่มพัดแรง จนเมฆลอยครึ้มทั่วท้องฟ้าอย่างรวดเร็ว,7,-1,-1,0,0,0
441,442,ลมพัดกระหน่ำเข้ามาในทุ่งหญ้าที่ต้นมะกอกอยู่,7,-1,-1,0,0,0
442,443,ลมพัดกระแทกต้นมะกอกและทำให้กิ่งไม้เสียดสีกัน,7,-1,0,0,0,0
