,id_sentence,text,id_tale,Y_1,Y_2,Y_3,target,consensus,processed
525,526,ต้นไม้ทุกต้นเริ่มเข้าใจแล้วว่าอะไรจะเกิดขึ้นแก่ต้นไม้ที่ถูกป้ายสีแดง,9,0,0,0,0,1,"['ต้นไม้', 'ทุก', 'ต้น', 'เริ่ม', 'เข้าใจ', 'แล้ว', 'ว่า', 'อะไร', 'จะ', 'เกิดขึ้น', 'แก่', 'ต้นไม้', 'ที่', 'ถูก', 'ป้าย', 'สีแดง']"
526,527,ต้นเกาลัดใหญ่พูดขึ้นว่า “อย่าเศร้าไปเลยต้นสนน้อย,9,-1,-1,-1,-1,1,"['ต้น', 'เกาลัด', 'ใหญ่', 'พูด', 'ขึ้น', 'ว่า', 'อย่า', 'เศร้า', 'ไป', 'เลย', 'ต้นสน', 'น้อย']"
527,528,เรากำลังจะเจอเรื่องใหม่ๆที่น่าตื่นเต้นในชีวิตนะ”,9,1,1,1,1,1,"['เรา', 'กำลังจะ', 'เจอ', 'เรื่อง', 'ใหม่', 'ที่', 'น่าตื่นเต้น', 'ใน', 'ชีวิต', 'นะ']"
528,529,“ฉันไม่เห็นอยากจะเจอเลยนี่ ฉันอยากอยู่ในป่านี้ นี่เป็นบ้านของเรา”,9,-1,0,0,0,0,"['ฉัน', 'ไม่', 'เห็น', 'อยาก', 'จะ', 'เจอ', 'เลย', 'นี่', 'ฉัน', 'อยาก', 'อยู่', 'ใน', 'ป่า', 'นี้', 'นี่', 'เป็น', 'บ้าน', 'ของ', 'เรา']"
529,530,“ฉันเข้าใจเธอ แต่สิ่งใหม่ๆกำลังรอเธออยู่ พวกฉันก็ต้องไปเหมือนกัน,9,1,0,0,0,0,"['ฉัน', 'เข้าใจ', 'เธอ', 'แต่', 'สิ่งใหม่', 'กำลัง', 'รอ', 'เธอ', 'อยู่', 'พวก', 'ฉัน', 'ก็', 'ต้อง', 'ไป', 'เหมือนกัน']"
530,531,เธอต้องทำใจยอมรับสภาพที่จะเกิดขึ้น”,9,-1,0,1,1,0,"['เธอ', 'ต้อง', 'ทำใจ', 'ยอม', 'รับสภาพ', 'ที่จะ', 'เกิดขึ้น']"
531,532,พอเช้าตรู่ คนงานก็กลับมาเอาเพื่อนๆของมันไป,9,0,0,0,0,1,"['พอ', 'เช้าตรู่', 'คนงาน', 'ก็', 'กลับมา', 'เอา', 'เพื่อน', 'ของ', 'มัน', 'ไป']"
532,533,ลำต้นและกิ่งไม้ถูกบรรทุกไปในรถต้นเกาลัดใหญ่และต้นสนน้อยได้พบกันอีกครั้งที่ประตูโรงเลื่อย,9,0,0,0,0,1,"['ลำต้น', 'และ', 'กิ่งไม้', 'ถูก', 'บรรทุก', 'ไป', 'ใน', 'รถ', 'ต้น', 'เกาลัด', 'ใหญ่', 'และ', 'ต้นสน', 'น้อย', 'ได้', 'พบกัน', 'อีกครั้ง', 'ที่', 'ประตู', 'โรงเลื่อย']"
533,534,“เป็นไง หนูน้อย เรากำลังเดินทางผจญภัยครั้งใหญ่กันแล้ว ไม่ต้องกลัว ฉันอยู่ใกล้ๆเธอนี่เอง”,9,1,1,1,1,1,"['เป็นไง', 'หนู', 'น้อย', 'เรา', 'กำลัง', 'เดินทาง', 'ผจญภัย', 'ครั้ง', 'ใหญ่', 'กัน', 'แล้ว', 'ไม่ต้อง', 'กลัว', 'ฉัน', 'อยู่', 'ใกล้', 'เธอ', 'นี่เอง']"
534,535,สนน้อยกลั้นน้ำตาไว้เพราะมันไม่มีกิ่งใบจะซ่อนน้ำตาอีกแล้ว,9,-1,-1,-1,-1,1,"['สน', 'น้อย', 'กลั้น', 'น้ำตา', 'ไว้', 'เพราะ', 'มัน', 'ไม่', 'มี', 'กิ่ง', 'ใบ', 'จะ', 'ซ่อน', 'น้ำตา', 'อีกแล้ว']"
535,536,ทั้งสองถูกยกไปใส่ในเครื่องจักรพร้อมกับซุงต้นอื่นซึ่งถูกสับเป็นชิ้นเล็กชิ้นน้อย,9,-1,0,0,0,0,"['ทั้งสอง', 'ถูก', 'ยก', 'ไป', 'ใส่', 'ใน', 'เครื่องจักร', 'พร้อมกับ', 'ซุง', 'ต้น', 'อื่น', 'ซึ่ง', 'ถูก', 'สับ', 'เป็น', 'ชิ้นเล็กชิ้นน้อย']"
536,537,“ลุงเกาลัด ลุงยังอยู่หรือเปล่า”,9,0,0,0,0,1,"['ลุง', 'เกาลัด', 'ลุง', 'ยังอยู่', 'หรือเปล่า']"
537,538,“อยู่นี่ ฉันจะเจอกับเธอในถัง” เสียงสั่นๆตอบมา,9,-1,0,-1,-1,0,"['อยู่', 'นี่', 'ฉัน', 'จะ', 'เจอ', 'กับ', 'เธอ', 'ใน', 'ถัง', 'เสียงสั่น', 'ตอบ', 'มา']"
538,539,“ที่นี่ดีจัง” ต้นสนกล่าว,9,1,1,1,1,1,"['ที่นี่', 'ดี', 'จัง', 'ต้นสน', 'กล่าว']"
539,540,“ลุงว่าเขาจะเก็บเราไว้ในถังนี้นานไหม มันสบายดีนะ น้ำก็อุ่นเหมือนฤดูร้อนในป่าของเราเลย”,9,1,1,1,1,1,"['ลุง', 'ว่า', 'เขา', 'จะ', 'เก็บ', 'เรา', 'ไว้', 'ใน', 'ถัง', 'นี้', 'นาน', 'ไหม', 'มัน', 'สบายดี', 'นะ', 'น้ำ', 'ก็', 'อุ่น', 'เหมือน', 'ฤดู', 'ร้อนใน', 'ป่า', 'ของ', 'เรา', 'เลย']"
540,541,หลายวันผ่านไป จนกระทั่งเช้าวันหนึ่ง ต้นสนน้อยก็ร้องขึ้น,9,0,0,-1,-1,0,"['หลาย', 'วัน', 'ผ่าน', 'ไป', 'จนกระทั่ง', 'เช้า', 'วันหนึ่ง', 'ต้นสน', 'น้อย', 'ก็', 'ร้อง', 'ขึ้น']"
541,542,“ลุงเกาลัด ฉันถูกใส่กาวแล้ว เส้นใยทุกเส้นในตัวฉันติดกันไปหมด” ต้นไม้ชราหัวเราะ,9,1,0,1,1,0,"['ลุง', 'เกาลัด', 'ฉัน', 'ถูก', 'ใส่', 'กาว', 'แล้ว', 'เส้นใย', 'ทุก', 'เส้น', 'ใน', 'ตัว', 'ฉัน', 'ติดกัน', 'ไป', 'หมด', 'ต้นไม้', 'ชรา', 'หัวเราะ']"
542,543,“ถูกแล้ว เด็กน้อยเธอกำลังจะกลายเป็นสิ่งใหม่ เธอเคยเป็นต้นไม้แต่ตอนนี้เป็นกระดาษแล้ว”,9,0,0,0,0,1,"['ถูก', 'แล้ว', 'เด็กน้อย', 'เธอ', 'กำลังจะ', 'กลายเป็น', 'สิ่งใหม่', 'เธอ', 'เคย', 'เป็น', 'ต้นไม้', 'แต่', 'ตอนนี้', 'เป็น', 'กระดาษ', 'แล้ว']"
543,544,“วิเศษเลย แล้วทีนี้ฉันจะไปที่ไหนต่ออีกล่ะ”,9,1,1,1,1,1,"['วิเศษ', 'เลย', 'แล้ว', 'ทีนี้', 'ฉัน', 'จะ', 'ไป', 'ที่ไหน', 'ต่อ', 'อีก', 'ล่ะ']"
544,545,“ถึงเวลาต้องลากันแล้ว เราต้องแยกทางกันตรงนี้ เธอจะไปกับกระดาษอื่นๆอีกจำนวนมาก จะเข้าไปในเครื่องจักรเพื่อทำให้เป็นหนังสือพิมพ์ หนังสือเล่ม หรือกระดาษห่อของ หรือมิฉะนั้นก็เป็นกระดาษแข็ง”,9,-1,0,0,0,0,"['ถึง', 'เวลา', 'ต้อง', 'ลา', 'กัน', 'แล้ว', 'เรา', 'ต้อง', 'แยกทาง', 'กัน', 'ตรงนี้', 'เธอ', 'จะ', 'ไป', 'กับ', 'กระดาษ', 'อื่นๆ', 'อีก', 'จำนวนมาก', 'จะ', 'เข้าไป', 'ใน', 'เครื่องจักร', 'เพื่อ', 'ทำให้', 'เป็น', 'หนังสือพิมพ์', 'หนังสือ', 'เล่ม', 'หรือ', 'กระดาษ', 'ห่อ', 'ของ', 'หรือ', 'มิฉะนั้น', 'ก็', 'เป็น', 'กระดาษแข็ง']"
545,546,“ถ้าฉันอยากเป็นหนังสือเรียนหรือสมุดล่ะ ฉันต้องทำอย่างไร”,9,0,0,0,0,1,"['ถ้า', 'ฉัน', 'อยาก', 'เป็น', 'หนังสือเรียน', 'หรือ', 'สมุด', 'ล่ะ', 'ฉัน', 'ต้อง', 'ทำ', 'อย่างไร']"
546,547,“ก็ต้องฟอกตัวให้ขาวมากๆ”,9,0,0,0,0,1,"['ก็', 'ต้อง', 'ฟอกตัว', 'ให้', 'ขาว', 'มาก', 'ๆ”']"
547,548,ดังนั้น ต้นสนน้อยจึงเปลี่ยนไปเป็นอุปกรณ์การเรียนของเด็กชายเล็กๆคนหนึ่ง ซึ่งทำหมึกหยดเป็นดวงโตลงไปบนแถวตัวอักษร ก-ไก่ ข-ไข่ อันสวยงาม,9,1,1,1,1,1,"['ดังนั้น', 'ต้นสน', 'น้อย', 'จึง', 'เปลี่ยนไป', 'เป็น', 'อุปกรณ์', 'การเรียน', 'ของ', 'เด็กชาย', 'เล็ก', 'ๆคน', 'หนึ่ง', 'ซึ่ง', 'ทำ', 'หมึก', 'หยด', 'เป็น', 'ดวง', 'โต', 'ลง', 'ไป', 'บน', 'แถว', 'ตัวอักษร', 'ไก่', 'ไข่', 'อัน', 'สวยงาม']"
548,549,วันหนึ่ง เด็กชายก็ลอกบทกวีเกี่ยวกับป่าลงไป ซึ่งทำให้สมุดเล่มน้อยปลื้มใจมาก,9,1,1,1,1,1,"['วันหนึ่ง', 'เด็กชาย', 'ก็', 'ลอก', 'บทกวี', 'เกี่ยวกับ', 'ป่า', 'ลง', 'ไป', 'ซึ่ง', 'ทำให้', 'สมุด', 'เล่ม', 'น้อย', 'ปลื้มใจ', 'มาก']"
549,550,“เด็กน้อยจงจำรำลึกไว้ กระดาษขาวที่ใช้อยู่นั่นหนา,9,0,0,0,0,1,"['เด็กน้อย', 'จง', 'จำ', 'รำลึก', 'ไว้', 'กระดาษ', 'ขาว', 'ที่', 'ใช้', 'อยู่', 'นั่น', 'หนา']"
550,551,ต้นสนน้อยและเพื่อนเดินทางมา จากในป่าให้พวกเราได้ใช้งาน,9,0,0,0,0,1,"['ต้นสน', 'น้อย', 'และ', 'เพื่อนเดินทาง', 'มา', 'จาก', 'ใน', 'ป่า', 'ให้', 'พวกเรา', 'ได้', 'ใช้งาน']"
551,552,จงระวังชั่งใจใช้กระดาษ เพราะอาจประหยัดได้มหาศาล,9,0,0,1,1,0,"['จงระวัง', 'ชั่งใจ', 'ใช้', 'กระดาษ', 'เพราะ', 'อาจ', 'ประหยัด', 'ได้', 'มหาศาล']"
552,553,ถ้ากระดาษแผ่นใดไม่ใช้การ ก็อย่าพาลแชเชือนทิ้งเกลื่อนไป,9,0,0,0,0,1,"['ถ้า', 'กระดาษ', 'แผ่น', 'ใด', 'ไม่', 'ใช้การ', 'ก็', 'อย่า', 'พาล', 'แชเชือน', 'ทิ้ง', 'เกลื่อน', 'ไป']"
553,554,กระดาษเก่าเหล่านี้ยังมีค่า หากนำมาประดิษฐ์ผลิตใหม่,9,0,0,0,0,1,"['กระดาษ', 'เก่า', 'เหล่านี้', 'ยัง', 'มีค่า', 'หาก', 'นำมา', 'ประดิษฐ์', 'ผลิต', 'ใหม่']"
